area,city,store_code,small_class_code,日期,月份,第几周,节假日,当天是否放假,本次节假日天数,星期,早上天气状态,晚上天气状态,最高气温,最低气温,早晚气温均值,每日温差,早上风向,早上风力,晚上风向,晚上风力,商圈整理修改,上一周总销量,上周每天平均销量,上周每天平均销量(round),上周对应星期销量,上月日平均销量,上月周平均,近一个月平均销量,sales_number
4|华北区,401|北京,BJACL,10102,2018/9/27,9,39,0,0,0,4,小雨 ,小雨,22,12,17,-2,南风,1-2级,南风,1-2级,O|办公类,340,68,68,57,57.55,139,12.09090909,12
4|华北区,401|北京,BJACL,10102,2018/9/28,9,39,0,0,0,5,多云 ,多云,24,11,17.5,0.5,南风,3-4级,南风,3-4级,O|办公类,340,68,68,79,57.55,197.25,12.31818182,74
4|华北区,401|北京,BJACL,10102,2018/9/29,9,39,0,0,0,6,晴 ,晴,21,10,15.5,-2,北风,3-4级,北风,3-4级,O|办公类,340,68,68,0,57.55,273.5,15.04545455,5
4|华北区,401|北京,BJACL,10102,2018/9/30,9,39,0,0,0,7,多云 ,多云,19,13,16,0.5,西北风,4-5级,西北风,4-5级,O|办公类,340,68,68,0,57.55,149.75,15.22727273,23
4|华北区,401|北京,BJACL,10102,2018/10/8,10,41,0,0,0,1,多云 ,多云,21,9,15,-1,东北风,1-2级,东北风,1-2级,O|办公类,0,0,0,0,64.86666667,448.25,15.72727273,0
4|华北区,401|北京,BJACL,10102,2018/10/9,10,41,0,0,0,2,晴 ,晴,16,3,9.5,-5.5,西北风,4-5级,西北风,4-5级,O|办公类,0,0,0,0,64.86666667,225,15.72727273,11
4|华北区,401|北京,BJACL,10102,2018/10/10,10,41,0,0,0,3,多云 ,晴,17,4,10.5,1,东北风,1-2级,东北风,1-2级,O|办公类,0,0,0,0,64.86666667,393.25,16.04545455,2
4|华北区,401|北京,BJACL,10102,2018/10/11,10,41,0,0,0,4,晴 ,多云,18,5,11.5,1,西南风,1-2级,西南风,1-2级,O|办公类,0,0,0,0,64.86666667,226.25,16.13636364,9
4|华北区,401|北京,BJACL,10102,2018/10/12,10,41,0,0,0,5,多云 ,多云,20,8,14,2.5,西南风,1-2级,西南风,1-2级,O|办公类,0,0,0,0,64.86666667,226.25,16.54545455,4
4|华北区,401|北京,BJACL,10102,2018/10/15,10,42,0,0,0,1,小雨 ,小雨,17,11,14,0,北风,1-2级,北风,1-2级,O|办公类,296,59.2,59,47,67.15555556,210.5,16.72727273,46
4|华北区,401|北京,BJACL,10102,2018/10/16,10,42,0,0,0,2,多云 ,晴,17,7,12,-2,北风,1-2级,北风,1-2级,O|办公类,296,59.2,59,56,67.15555556,178.5,18.81818182,5
4|华北区,401|北京,BJACL,10102,2018/10/17,10,42,0,0,0,3,晴 ,晴,18,5,11.5,-0.5,北风,1-2级,北风,1-2级,O|办公类,296,59.2,59,65,67.15555556,221.5,18.77272727,21
4|华北区,401|北京,BJACL,10102,2018/10/18,10,42,0,0,0,4,晴 ,晴,18,5,11.5,0,南风,1-2级,南风,1-2级,O|办公类,296,59.2,59,57,67.15555556,364.5,17.95454545,1
4|华北区,401|北京,BJACL,10102,2018/10/19,10,42,0,0,0,5,晴 ,多云,19,5,12,0.5,南风,1-2级,南风,1-2级,O|办公类,296,59.2,59,71,67.15555556,400.5,17.90909091,22
4|华北区,401|北京,BJACL,10102,2018/10/22,10,43,0,0,0,1,多云 ,晴,19,5,12,0,西北风,1-2级,西北风,1-2级,O|办公类,300,60,60,51,65.28888889,467,18.36363636,2
4|华北区,401|北京,BJACL,10102,2018/10/23,10,43,0,0,0,2,晴 ,晴,19,4,11.5,-0.5,西南风,1-2级,西南风,1-2级,O|办公类,300,60,60,71,65.28888889,203.6666667,18.36363636,11
4|华北区,401|北京,BJACL,10102,2018/10/24,10,43,0,0,0,3,晴 ,多云,21,6,13.5,2,南风,1-2级,南风,1-2级,O|办公类,300,60,60,53,65.28888889,179.75,15.81818182,8
4|华北区,401|北京,BJACL,10102,2018/10/25,10,43,0,0,0,4,多云 ,晴,16,8,12,-1.5,西风,1-2级,西风,1-2级,O|办公类,300,60,60,64,65.28888889,152.25,16.09090909,30
4|华北区,401|北京,BJACL,10102,2018/10/26,10,43,0,0,0,5,晴 ,晴,14,3,8.5,-3.5,西北风,4-5级,西北风,4-5级,O|办公类,300,60,60,61,65.28888889,9,16.18181818,2
4|华北区,401|北京,BJACL,10102,2018/10/29,10,44,0,0,0,1,晴 ,晴,15,3,9,0.5,西北风,3-4级,西北风,3-4级,O|办公类,300,60,60,44,62.62222222,249,15.90909091,17
4|华北区,401|北京,BJACL,10102,2018/10/30,10,44,0,0,0,2,晴 ,晴,16,1,8.5,-0.5,北风,1-2级,北风,1-2级,O|办公类,300,60,60,68,62.62222222,282,14.63636364,8
4|华北区,401|北京,BJACL,10102,2018/10/31,10,44,0,0,0,3,晴 ,晴,17,3,10,1.5,西南风,1-2级,西南风,1-2级,O|办公类,300,60,60,67,62.62222222,314,14.68181818,35
4|华北区,401|北京,BJACL,10102,2018/11/1,11,44,0,0,0,4,晴 ,晴,17,3,10,0,南风,1-2级,南风,1-2级,O|办公类,300,60,60,57,62.62222222,243.5,15.81818182,0
4|华北区,401|北京,BJACL,10102,2018/11/2,11,44,0,0,0,5,晴 ,晴,15,4,9.5,-0.5,南风,1-2级,南风,1-2级,O|办公类,300,60,60,64,62.62222222,388.75,15.27272727,2
4|华北区,401|北京,BJACL,10102,2018/11/5,11,45,0,0,0,1,多云 ,多云,10,2,6,-3.5,东北风,1-2级,东北风,1-2级,O|办公类,275,55,55,48,59.73333333,355.75,12,17
4|华北区,401|北京,BJACL,10102,2018/11/6,11,45,0,0,0,2,多云 ,多云,12,0,6,0,东北风,1-2级,东北风,1-2级,O|办公类,275,55,55,61,59.73333333,305.25,12.54545455,73
4|华北区,401|北京,BJACL,10102,2018/11/7,11,45,0,0,0,3,多云 ,多云,12,2,7,1,南风,1-2级,南风,1-2级,O|办公类,275,55,55,56,59.73333333,117.25,14.81818182,9
4|华北区,401|北京,BJACL,10102,2018/11/8,11,45,0,0,0,4,晴 ,晴,14,2,8,1,西南风,1-2级,西南风,1-2级,O|办公类,275,55,55,52,59.73333333,282.25,15.22727273,27
4|华北区,401|北京,BJACL,10102,2018/11/9,11,45,0,0,0,5,晴 ,多云,16,1,8.5,0.5,西北风,3-4级,西北风,3-4级,O|办公类,275,55,55,58,59.73333333,274,15.95454545,4
4|华北区,401|北京,BJACL,10102,2018/11/12,11,46,0,0,0,1,晴 ,晴,14,2,8,-0.5,西南风,1-2级,西南风,1-2级,O|办公类,297,59.4,59,56,58.55,100.25,16.04545455,55
4|华北区,401|北京,BJACL,10102,2018/11/13,11,46,0,0,0,2,多云 ,多云,13,5,9,1,东南风,1-2级,东南风,1-2级,O|办公类,297,59.4,59,72,58.55,99,18.13636364,3
4|华北区,401|北京,BJACL,10102,2018/11/14,11,46,0,0,0,3,雾 ,多云,11,5,8,-1,南风,1-2级,南风,1-2级,O|办公类,297,59.4,59,56,58.55,247,18.09090909,25
4|华北区,401|北京,BJACL,10102,2018/11/15,11,46,0,0,0,4,阴 ,多云,10,1,5.5,-2.5,北风,3-4级,北风,3-4级,O|办公类,297,59.4,59,65,58.55,272.25,17.13636364,0
4|华北区,401|北京,BJACL,10102,2018/11/16,11,46,0,0,0,5,晴 ,多云,8,-2,3,-2.5,北风,1-2级,北风,1-2级,O|办公类,297,59.4,59,48,58.55,459.5,16.90909091,19
4|华北区,401|北京,BJACL,10102,2018/11/19,11,47,0,0,0,1,晴 ,多云,10,-2,4,1,西南风,1-2级,西南风,1-2级,O|办公类,264,52.8,53,53,58.6,221,16.81818182,7
4|华北区,401|北京,BJACL,10102,2018/11/20,11,47,0,0,0,2,多云 ,多云,10,-1,4.5,0.5,东北风,3-4级,东北风,3-4级,O|办公类,264,52.8,53,45,58.6,734.25,17.09090909,3
4|华北区,401|北京,BJACL,10102,2018/11/21,11,47,0,0,0,3,晴 ,晴,9,-3,3,-1.5,西北风,3-4级,西北风,3-4级,O|办公类,264,52.8,53,49,58.6,378,16.22727273,14
4|华北区,401|北京,BJACL,10102,2018/11/22,11,47,0,0,0,4,晴 ,多云,8,-3,2.5,-0.5,南风,1-2级,南风,1-2级,O|办公类,264,52.8,53,69,58.6,200.5,16.77272727,36
4|华北区,401|北京,BJACL,10102,2018/11/23,11,47,0,0,0,5,多云 ,多云,7,0,3.5,1,东北风,1-2级,东北风,1-2级,O|办公类,264,52.8,53,48,58.6,89.75,17.90909091,2
4|华北区,401|北京,BJACL,10102,2018/11/26,11,48,0,0,0,1,浮尘 ,多云,10,0,5,1.5,西南风,1-2级,西南风,1-2级,O|办公类,236,47.2,47,30,56.8,172.5,17.63636364,8
4|华北区,401|北京,BJACL,10102,2018/11/27,11,48,0,0,0,2,晴 ,多云,9,-3,3,-2,北风,3-4级,北风,3-4级,O|办公类,236,47.2,47,63,56.8,300,16.63636364,0
4|华北区,401|北京,BJACL,10102,2018/11/28,11,48,0,0,0,3,晴 ,晴,8,-3,2.5,-0.5,北风,1-2级,北风,1-2级,O|办公类,236,47.2,47,33,56.8,224.25,16.54545455,16
4|华北区,401|北京,BJACL,10102,2018/11/29,11,48,0,0,0,4,晴 ,晴,7,-4,1.5,-1,南风,1-2级,南风,1-2级,O|办公类,236,47.2,47,52,56.8,163,16.5,1
4|华北区,401|北京,BJACL,10102,2018/11/30,11,48,0,0,0,5,晴 ,晴,8,-3,2.5,1,西南风,1-2级,西南风,1-2级,O|办公类,236,47.2,47,58,56.8,641.5,16.18181818,6
4|华北区,401|北京,BJACL,10102,2018/12/3,12,49,0,0,0,1,多云 ,多云,8,-3,2.5,0,北风,3-4级,北风,3-4级,O|办公类,213,42.6,43,53,53.6,145.25,14.86363636,3
4|华北区,401|北京,BJACL,10102,2018/12/4,12,49,0,0,0,2,晴 ,多云,4,-6,-1,-3.5,西北风,3-4级,西北风,3-4级,O|办公类,213,42.6,43,53,53.6,343.25,15,66
4|华北区,401|北京,BJACL,10102,2018/12/5,12,49,0,0,0,3,阴 ,多云,0,-4,-2,-1,南风,1-2级,南风,1-2级,O|办公类,213,42.6,43,42,53.6,127.75,17.90909091,2
4|华北区,401|北京,BJACL,10102,2018/12/6,12,49,0,0,0,4,晴 ,晴,-2,-9,-5.5,-3.5,西北风,4-5级,西北风,4-5级,O|办公类,213,42.6,43,30,53.6,463.25,17.22727273,24
4|华北区,401|北京,BJACL,10102,2018/12/7,12,49,0,0,0,5,晴 ,晴,-5,-10,-7.5,-2,西北风,4-5级,西北风,4-5级,O|办公类,213,42.6,43,35,53.6,438.25,15,6
4|华北区,401|北京,BJACL,10102,2018/12/10,12,50,0,0,0,1,多云 ,多云,0,-7,-3.5,4,东南风,1-2级,东南风,1-2级,O|办公类,255,51,51,30,50.5,198.6666667,14.86363636,48
4|华北区,401|北京,BJACL,10102,2018/12/11,12,50,0,0,0,2,晴 ,晴,-1,-10,-5.5,-2,西北风,4-5级,西北风,4-5级,O|办公类,255,51,51,56,50.5,305.25,15.81818182,6
4|华北区,401|北京,BJACL,10102,2018/12/12,12,50,0,0,0,3,晴 ,晴,1,-8,-3.5,2,西南风,1-2级,西南风,1-2级,O|办公类,255,51,51,54,50.5,185.25,15.90909091,18
4|华北区,401|北京,BJACL,10102,2018/12/13,12,50,0,0,0,4,晴 ,晴,3,-7,-2,1.5,北风,3-4级,北风,3-4级,O|办公类,255,51,51,49,50.5,165.25,14.22727273,11
4|华北区,401|北京,BJACL,10102,2018/12/14,12,50,0,0,0,5,晴 ,多云,4,-6,-1,1,南风,1-2级,南风,1-2级,O|办公类,255,51,51,66,50.5,231,14.59090909,110
4|华北区,401|北京,BJACL,10102,2018/12/17,12,51,0,0,0,1,晴 ,晴,8,-5,1.5,2.5,西南风,1-2级,西南风,1-2级,O|办公类,249,49.8,50,51,48.4,540.5,18.45454545,7
4|华北区,401|北京,BJACL,10102,2018/12/18,12,51,0,0,0,2,晴 ,晴,9,-4,2.5,1,北风,1-2级,北风,1-2级,O|办公类,249,49.8,50,58,48.4,327.5,18.77272727,28
4|华北区,401|北京,BJACL,10102,2018/12/19,12,51,0,0,0,3,晴 ,多云,8,-5,1.5,-1,北风,1-2级,北风,1-2级,O|办公类,249,49.8,50,58,48.4,164.3333333,19.18181818,16
4|华北区,401|北京,BJACL,10102,2018/12/20,12,51,0,0,0,4,多云 ,霾,6,-4,1,-0.5,东南风,1-2级,东南风,1-2级,O|办公类,249,49.8,50,35,48.4,128,19.59090909,64
4|华北区,401|北京,BJACL,10102,2018/12/21,12,51,0,0,0,5,多云 ,多云,9,-2,3.5,2.5,西南风,1-2级,西南风,1-2级,O|办公类,249,49.8,50,47,48.4,256.5,22.36363636,10
4|华北区,401|北京,BJACL,10102,2018/12/24,12,52,0,0,0,1,晴 ,晴,2,-8,-3,-6.5,西南风,1-2级,西南风,1-2级,O|办公类,241,48.2,48,46,47.65,259.25,22.18181818,23
4|华北区,401|北京,BJACL,10102,2018/12/25,12,52,0,0,0,2,晴 ,晴,3,-9,-3,0,北风,3-4级,北风,3-4级,O|办公类,241,48.2,48,57,47.65,432.5,21.59090909,12
4|华北区,401|北京,BJACL,10102,2018/12/26,12,52,0,0,0,3,晴 ,多云,-2,-11,-6.5,-3.5,东风,1-2级,东风,1-2级,O|办公类,241,48.2,48,58,47.65,408,22.04545455,49
4|华北区,401|北京,BJACL,10102,2018/12/27,12,52,0,0,0,4,多云 ,晴,-6,-12,-9,-2.5,北风,4-5级,北风,4-5级,O|办公类,241,48.2,48,39,47.65,384.6666667,23.90909091,8
4|华北区,401|北京,BJACL,10102,2018/12/28,12,52,0,0,0,5,晴 ,晴,-4,-11,-7.5,1.5,西北风,3-4级,西北风,3-4级,O|办公类,241,48.2,48,41,47.65,154.6666667,24.27272727,14
4|华北区,401|北京,BJACL,10102,2018/12/29,12,52,0,0,0,6,晴 ,晴,-3,-12,-7.5,0,北风,1-2级,北风,1-2级,O|办公类,241,48.2,48,0,47.65,396.25,24.18181818,15
4|华北区,401|北京,BJACL,10102,2019/1/2,1,1,0,0,0,3,多云 ,多云,1,-9,-4,3.5,南风,1-2级,南风,1-2级,O|办公类,0,0,0,49,49.33333333,155,24.81818182,65
4|华北区,401|北京,BJACL,10102,2019/1/3,1,1,0,0,0,4,霾 ,霾,2,-7,-2.5,1.5,西南风,1-2级,西南风,1-2级,O|办公类,0,0,0,50,49.33333333,390,27.5,8
4|华北区,401|北京,BJACL,10102,2019/1/4,1,1,0,0,0,5,晴 ,晴,2,-7,-2.5,0,北风,3-4级,北风,3-4级,O|办公类,0,0,0,57,49.33333333,279,27.72727273,19
4|华北区,401|北京,BJACL,10102,2019/1/7,1,2,0,0,0,1,多云 ,多云,2,-7,-2.5,0,北风,3-4级,北风,3-4级,O|办公类,154,51.33333333,51,0,48.77777778,282.25,25.59090909,17
4|华北区,401|北京,BJACL,10102,2019/1/8,1,2,0,0,0,2,晴 ,晴,1,-10,-4.5,-2,北风,3-4级,北风,3-4级,O|办公类,154,51.33333333,51,0,48.77777778,263,26.27272727,104
4|华北区,401|北京,BJACL,10102,2019/1/9,1,2,0,0,0,3,多云 ,晴,2,-9,-3.5,1,西南风,3-4级,西南风,3-4级,O|办公类,154,51.33333333,51,43,48.77777778,405.75,29.90909091,12
4|华北区,401|北京,BJACL,10102,2019/1/10,1,2,0,0,0,4,晴 ,多云,4,-7,-1.5,2,西南风,1-2级,西南风,1-2级,O|办公类,154,51.33333333,51,52,48.77777778,146.75,30.18181818,32
4|华北区,401|北京,BJACL,10102,2019/1/11,1,2,0,0,0,5,霾 ,霾,5,-6,-0.5,1,西南风,1-2级,西南风,1-2级,O|办公类,154,51.33333333,51,59,48.77777778,439.5,29.45454545,7
4|华北区,401|北京,BJACL,10102,2019/1/14,1,3,0,0,0,1,多云 ,多云,6,-8,-1,-0.5,北风,3-4级,北风,3-4级,O|办公类,263,52.6,53,43,49.28888889,255.25,29.5,66
4|华北区,401|北京,BJACL,10102,2019/1/15,1,3,0,0,0,2,晴 ,晴,-2,-10,-6,-5,北风,3-4级,北风,3-4级,O|办公类,263,52.6,53,62,49.28888889,370.75,31.68181818,8
4|华北区,401|北京,BJACL,10102,2019/1/16,1,3,0,0,0,3,晴 ,晴,2,-8,-3,3,西南风,1-2级,西南风,1-2级,O|办公类,263,52.6,53,67,49.28888889,402.5,31.54545455,39
4|华北区,401|北京,BJACL,10102,2019/1/17,1,3,0,0,0,4,晴 ,霾,5,-7,-1,2,北风,1-2级,北风,1-2级,O|办公类,263,52.6,53,30,49.28888889,294.75,28.31818182,4
4|华北区,401|北京,BJACL,10102,2019/1/18,1,3,0,0,0,5,多云 ,多云,6,-6,0,1,西南风,1-2级,西南风,1-2级,O|办公类,263,52.6,53,61,49.28888889,242.25,28.18181818,49
4|华北区,401|北京,BJACL,10102,2019/1/21,1,4,0,0,0,1,晴 ,晴,9,-4,2.5,2.5,北风,1-2级,北风,1-2级,O|办公类,258,51.6,52,62,50.75555556,118.75,29.13636364,5
4|华北区,401|北京,BJACL,10102,2019/1/22,1,4,0,0,0,2,晴 ,晴,10,-3,3.5,1,北风,3-4级,北风,3-4级,O|办公类,258,51.6,52,47,50.75555556,612.75,28.63636364,16
4|华北区,401|北京,BJACL,10102,2019/1/23,1,4,0,0,0,3,晴 ,晴,10,-4,3,-0.5,东南风,1-2级,东南风,1-2级,O|办公类,258,51.6,52,51,50.75555556,201.75,26.45454545,2
4|华北区,401|北京,BJACL,10102,2019/1/24,1,4,0,0,0,4,多云 ,多云,5,-5,0,-3,东北风,1-2级,东北风,1-2级,O|办公类,258,51.6,52,54,50.75555556,298,26.09090909,20
4|华北区,401|北京,BJACL,10102,2019/1/25,1,4,0,0,0,5,晴 ,晴,5,-6,-0.5,-0.5,北风,3-4级,北风,3-4级,O|办公类,258,51.6,52,44,50.75555556,208.75,25.95454545,4
4|华北区,401|北京,BJACL,10102,2019/1/28,1,5,0,0,0,1,晴 ,多云,6,-4,1,1.5,南风,1-2级,南风,1-2级,O|办公类,327,65.4,65,67,51.84444444,342.25,25.59090909,16
4|华北区,401|北京,BJACL,10102,2019/1/29,1,5,0,0,0,2,多云 ,多云,6,-4,1,0,西南风,1-2级,西南风,1-2级,O|办公类,327,65.4,65,57,51.84444444,313,24.09090909,8
4|华北区,401|北京,BJACL,10102,2019/1/30,1,5,0,0,0,3,多云 ,多云,3,-7,-2,-3,北风,4-5级,北风,4-5级,O|办公类,327,65.4,65,63,51.84444444,222.75,24.09090909,104
4|华北区,401|北京,BJACL,10102,2019/1/31,1,5,0,0,0,4,多云 ,多云,2,-8,-3,-1,西南风,1-2级,西南风,1-2级,O|办公类,327,65.4,65,56,51.84444444,453,28.18181818,18
4|华北区,401|北京,BJACL,10102,2019/2/1,2,5,0,0,0,5,晴 ,多云,6,-5,0.5,3.5,西南风,1-2级,西南风,1-2级,O|办公类,327,65.4,65,84,51.84444444,457.75,28.31818182,80
4|华北区,401|北京,BJACL,10102,2019/2/2,2,5,0,0,0,6,多云 ,多云,3,-3,0,-0.5,南风,1-2级,南风,1-2级,O|办公类,327,65.4,65,0,51.84444444,225.5,29,4
4|华北区,401|北京,BJACL,10102,2019/2/3,2,5,0,0,0,7,多云 ,晴,7,-7,0,0,北风,3-4级,北风,3-4级,O|办公类,327,65.4,65,0,51.84444444,164,28.81818182,21
4|华北区,401|北京,BJACL,10102,2019/2/11,2,7,0,0,0,1,多云 ,多云,3,-6,-1.5,-1.5,北风,1-2级,北风,1-2级,O|办公类,0,0,0,0,56.57857143,115.75,28.90909091,6
4|华北区,401|北京,BJACL,10102,2019/2/12,2,7,0,0,0,2,小雪 ,多云,-3,-7,-5,-3.5,东风,1-2级,东风,1-2级,O|办公类,0,0,0,0,56.57857143,204.25,28.40909091,8
4|华北区,401|北京,BJACL,10102,2019/2/13,2,7,0,0,0,3,多云 ,多云,1,-6,-2.5,2.5,东北风,3-4级,东北风,3-4级,O|办公类,0,0,0,0,56.57857143,475.75,24.04545455,0
4|华北区,401|北京,BJACL,10102,2019/2/14,2,7,0,0,0,4,小雪 ,多云,-3,-6,-4.5,-2,南风,1-2级,南风,1-2级,O|办公类,0,0,0,0,56.57857143,338.5,23.5,35
4|华北区,401|北京,BJACL,10102,2019/2/15,2,7,0,0,0,5,晴 ,晴,2,-7,-2.5,2,西北风,4-5级,西北风,4-5级,O|办公类,0,0,0,0,56.57857143,242.75,23.63636364,1
4|华北区,401|北京,BJACL,10102,2019/2/18,2,8,0,0,0,1,阴 ,阴,4,-3,0.5,3,南风,1-2级,南风,1-2级,O|办公类,275,55,55,58,57.9047619,442,23.36363636,10
4|华北区,401|北京,BJACL,10102,2019/2/19,2,8,0,0,0,2,晴 ,晴,7,-4,1.5,1,西北风,1-2级,西北风,1-2级,O|办公类,275,55,55,52,57.9047619,277.5,20.81818182,14
4|华北区,401|北京,BJACL,10102,2019/2/20,2,8,0,0,0,3,晴 ,晴,9,-4,2.5,1,西南风,1-2级,西南风,1-2级,O|办公类,275,55,55,46,57.9047619,352.25,21.09090909,100
4|华北区,401|北京,BJACL,10102,2019/2/21,2,8,0,0,0,4,晴 ,多云,11,-3,4,1.5,西南风,1-2级,西南风,1-2级,O|办公类,275,55,55,58,57.9047619,142.75,23.86363636,14
4|华北区,401|北京,BJACL,10102,2019/2/22,2,8,0,0,0,5,霾 ,霾,10,-2,4,0,北风,1-2级,北风,1-2级,O|办公类,275,55,55,61,57.9047619,448.25,24.31818182,25
4|华北区,401|北京,BJACL,10103,2018/3/1,3,9,0,0,0,4,晴 ,多云,8,-3,2.5,-12,西南风,<3级,南风,<3级,O|办公类,5,2.5,3,3,2.875,21.25,20.68421053,4
4|华北区,401|北京,BJACL,10103,2018/3/2,3,9,0,0,0,5,晴 ,多云,10,-1,4.5,2,北风,<3级,北风,<3级,O|办公类,5,2.5,3,2,2.875,5.75,19.84210526,24
4|华北区,401|北京,BJACL,10103,2018/3/5,3,10,0,0,0,1,晴 ,晴,8,-4,2,-2.5,南风,<3级,东南风,<3级,O|办公类,5,2.5,3,2,2.875,23.75,22.63157895,1
4|华北区,401|北京,BJACL,10103,2018/3/6,3,10,0,0,0,2,多云 ,阴,6,-3,1.5,-0.5,东南风,<3级,东南风,<3级,O|办公类,5,2.5,3,2,2.875,0,22.52631579,7
4|华北区,401|北京,BJACL,10103,2018/3/7,3,10,0,0,0,3,阴 ,多云,6,-2,2,0.5,北风,<3级,东北风,<3级,O|办公类,5,2.5,3,4,2.875,26.25,23.15789474,7
4|华北区,401|北京,BJACL,10103,2018/3/8,3,10,0,0,0,4,晴 ,晴,7,-4,1.5,-0.5,南风,<3级,南风,<3级,O|办公类,5,2.5,3,3,2.875,19.5,21.47368421,44
4|华北区,401|北京,BJACL,10103,2018/3/9,3,10,0,0,0,5,多云 ,多云,10,-2,4,2.5,西南风,<3级,东北风,<3级,O|办公类,5,2.5,3,2,2.875,50.25,24.57894737,6
4|华北区,401|北京,BJACL,10103,2018/3/12,3,11,0,0,0,1,多云 ,晴,15,3,9,5,南风,<3级,北风,<3级,O|办公类,18,3.6,4,2,2.875,27.5,24.47368421,18
4|华北区,401|北京,BJACL,10103,2018/3/13,3,11,0,0,0,2,晴 ,多云,17,5,11,2,南风,<3级,东北风,<3级,O|办公类,18,3.6,4,2,2.875,27.5,27.26315789,5
4|华北区,401|北京,BJACL,10103,2018/3/14,3,11,0,0,0,3,多云 ,阴,15,6,10.5,-0.5,东北风,<3级,东北风,3～4级,O|办公类,18,3.6,4,4,2.875,27.5,25.57894737,36
4|华北区,401|北京,BJACL,10103,2018/3/15,3,11,0,0,0,4,多云 ,晴,12,-1,5.5,-5,北风,4～5级,东风,<3级,O|办公类,18,3.6,4,6,2.875,27.5,27.10526316,10
4|华北区,401|北京,BJACL,10103,2018/3/16,3,11,0,0,0,5,多云 ,多云,10,-1,4.5,-1,南风,<3级,南风,<3级,O|办公类,18,3.6,4,4,2.875,51,26.47368421,16
4|华北区,401|北京,BJACL,10103,2018/3/19,3,12,0,0,0,1,多云 ,多云,15,2,8.5,4,东风,<3级,东风,<3级,O|办公类,12,2.4,2,4,2.875,33.5,27.36842105,5
4|华北区,401|北京,BJACL,10103,2018/3/20,3,12,0,0,0,2,多云 ,多云,10,-2,4,-4.5,西南风,<3级,南风,<3级,O|办公类,12,2.4,2,1,2.875,33.5,23.31578947,80
4|华北区,401|北京,BJACL,10103,2018/3/21,3,12,0,0,0,3,多云 ,阴,11,1,6,2,南风,<3级,南风,<3级,O|办公类,12,2.4,2,1,2.875,33.5,23.68421053,12
4|华北区,401|北京,BJACL,10103,2018/3/22,3,12,0,0,0,4,晴 ,多云,17,4,10.5,4.5,南风,<3级,西南风,<3级,O|办公类,12,2.4,2,4,2.875,33.5,21.68421053,40
4|华北区,401|北京,BJACL,10103,2018/3/23,3,12,0,0,0,5,多云 ,多云,19,5,12,1.5,东北风,<3级,北风,<3级,O|办公类,12,2.4,2,2,2.875,64.75,22.05263158,4
4|华北区,401|北京,BJACL,10103,2018/3/26,3,13,0,0,0,1,多云 ,多云,26,8,17,5,南风,<3级,南风,<3级,O|办公类,12,3,3,4,2.875,33.5,21.63157895,52
4|华北区,401|北京,BJACL,10103,2018/3/27,3,13,0,0,0,2,晴 ,多云,27,11,19,2,南风,<3级,东北风,<3级,O|办公类,12,3,3,0,2.875,33.5,34.42105263,5
4|华北区,401|北京,BJACL,10103,2018/3/28,3,13,0,0,0,3,多云 ,晴,25,9,17,-2,东风,<3级,南风,<3级,O|办公类,12,3,3,2,2.875,33.5,34.05263158,21
4|华北区,401|北京,BJACL,10103,2018/3/29,3,13,0,0,0,4,晴 ,晴,19,7,13,-4,南风,<3级,南风,<3级,O|办公类,12,3,3,3,2.875,33.5,35.26315789,8
4|华北区,401|北京,BJACL,10103,2018/3/30,3,13,0,0,0,5,多云 ,多云,17,8,12.5,-0.5,南风,<3级,南风,<3级,O|办公类,12,3,3,3,2.875,64.75,32.68421053,54
4|华北区,401|北京,BJACL,10103,2018/4/2,4,14,0,0,0,1,多云 ,多云,26,11,18.5,6,东北风,<3级,东北风,3～4级,O|办公类,18,3.6,4,3,2.875,33.5,20.86363636,5
4|华北区,401|北京,BJACL,10103,2018/4/3,4,14,0,0,0,2,多云 ,阴,13,4,8.5,-10,东北风,3～4级,东北风,<3级,O|办公类,18,3.6,4,5,2.875,33.5,20.90909091,19
4|华北区,401|北京,BJACL,10103,2018/4/4,4,14,1,1,0,3,雨夹雪 ,小雪,8,0,4,-4.5,东风,<3级,北风,<3级,O|办公类,18,3.6,4,3,2.875,33.5,20.68181818,12
4|华北区,401|北京,BJACL,10103,2018/4/8,4,14,0,1,2,7,晴 ,晴,18,5,11.5,7.5,南风,<3级,南风,<3级,O|办公类,18,3.6,4,0,2.875,33.75,21.18181818,65
4|华北区,401|北京,BJACL,10103,2018/4/9,4,15,0,0,0,1,多云 ,多云,20,7,13.5,2,东风,<3级,北风,<3级,O|办公类,15,5,5,9,3.15,19.5,23.81818182,16
4|华北区,401|北京,BJACL,10103,2018/4/10,4,15,0,0,0,2,扬沙 ,晴,24,8,16,2.5,西北风,4～5级,北风,<3级,O|办公类,15,5,5,3,3.15,26.25,24.22727273,58
4|华北区,401|北京,BJACL,10103,2018/4/11,4,15,0,0,0,3,晴 ,晴,24,9,16.5,0.5,西南风,3～4级,东北风,<3级,O|办公类,15,5,5,3,3.15,26.25,24.86363636,4
4|华北区,401|北京,BJACL,10103,2018/4/12,4,15,0,0,0,4,多云 ,小雨,22,7,14.5,-2,东南风,<3级,北风,<3级,O|办公类,15,5,5,0,3.15,53,24.77272727,39
